X,Y,original_S,original_T,original_N,lat,lon,icon_url
79.8408626,10.81848603,"72",,"E G S Pillay Engineering College (Autonomous), Nagapattinam District611002",10.818486030000001,79.840862599999994,./0.png
79.49220741,11.93879571,"73",,"E. S. College of Engineering and Technology, Chennai Trunk Road,Ayyankoilpattu, Villupuram District 605602",11.938795710000001,79.492207410000006,./0.png
77.7276519,11.3306483,"74","2702","Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 401",11.330648300000000,77.727651899999998,./0.png
76.95360111,10.91331276,"75",,"Easa College of Engineering and Technology (Autonomous), NH-47,Coimbatore-Palakkad Main Road, Navakarai Post, Coimbatore District641105",10.913312760000000,76.953601109999994,./0.png
80.001905,13.131954,"76","1102","Bhajarang Engineering College Near Avadi, Ayathur Village, Veppampattu
(Rs) Thiruvallur Taluk and District Tamilnadu 602024",13.131954000000000,80.001904999999994,./0.png
77.72238405,8.728271496,"77",,"Francis Xavier Engineering College (Autonomous), Vannarpettai, TirunelveliDistrict 627003",8.728271496000000,77.722384050000002,./0.png
79.1311803,12.808214,"78",,"Ganadipathy Tulsis Jain Engineering College, Kaniyambadi, Vellore District632102",12.808214000000000,79.131180299999997,./0.png
78.481752,12.573353,"79","1519","Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District
635854",12.573352999999999,78.481752000000000,./0.png
79.41584315,12.76929195,"80",,"Global Institute of Engineering and Technology, Bangalore-ChennaiHighway, Melvisharam, Walajah Taluk, Ranipet District 632506",12.769291950000000,79.415843150000001,./0.png
78.14929644,11.38463324,"81",,"Gnanamani College of Technology (Autonomous), Pachal Post, NamakkalDistrict 637018",11.384633239999999,78.149296440000001,./0.png
77.24944735,8.44569305,"82",,"Good Shepherd College of Engineering and Technology, Maruthamparai,Kanyakumari District 629101",8.445693049999999,77.249447349999997,./0.png
78.36766563,12.5270715,"83",,"Government College of Engineering (Autonomous), Bargur, KrishnagiriDistrict 635104",12.527071500000000,78.367665630000005,./0.png
77.726172,8.686503,"84",,"Government College of Engineering (Autonomous), Karuppur, SalemDistrict 636011",8.686503000000000,77.726172000000005,./0.png
77.67604761,11.43379863,"85",,"Government College of Engineering (Formerly Institute of Road andTransport Technology), Vasavi College Post, Erode District 638316",11.433798630000000,77.676047609999998,./0.png
77.35858158,10.00266668,"86",,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",10.002666680000001,77.358581580000006,./0.png
78.66703782,10.78764064,"87",,"Government College of Engineering, Srirangam, Sethurappatti,Tiruchirappalli District 620012",10.787640639999999,78.667037820000004,./0.png
77.726172,8.686503,"88",,"Government College of Engineering, Tirunelveli District 627007",8.686503000000000,77.726172000000005,./0.png
78.798696,10.085051,"89","5012","Central Electrochemical Research Institute CECRI), Karaikudi, Sivagangai
District 630006",10.085051000000000,78.798696000000007,./0.png
78.12024698,8.730624492,"90",,"Grace College of Engineering, Chandy Nagar, Mullakkadu, ThoothukudiDistrict 628005",8.730624492000000,78.120246980000005,./0.png
